texto,tipo
Acuerdan Santo Domingo y San Pedro el Alto ingreso de brigadas forestalesS,5
Realizan inspección sorpresiva en penal varonil de Tanivet para asegurar objetos peligrososS,5
Recuerdan a víctimas del terremoto del 7 de septiembre de 2017 en el Congreso localS,5
Alertan por trampa de avisos falsos de empleo en Oaxaca; revelan el modus operandiS,5
Deja 10 lesionados autobús que se salió de la carretera La Tinaja-CosamaloapanS,5
Onda tropical 35 dejará lluvias constantes en la Cuenca del PapaloapanS,5
"Por años, 2 jueces violaron a compañeras de trabajo, denuncia ZaldívarS",5
Aplicarán vacunas antiCOVID para población rezagada mayor de 18 años en HuajuapanS,5
Preocupa aumento de asaltos a turistas en Oaxaca; muchos ya no quieren visitar la ciudadS,5
"Integración paritaria de Congreso de la unión, reflejo de lucha de las mujeresS",5
"Descienden casos de Dengue, pero lucha contra el mosquito sigue en TuxtepecS",5
Luces en el cielo durante terremoto ¿Qué es este fenómeno?S,5
Logramos sentencia de 8 años de prisión contra dos sujetos que robaron un vehículo en el Distrito de TeotitlánS,5
Van 150 réplicas por terremoto en AcapulcoS,5
Oaxaqueñas vuelven a la arena para el Torneo Femenil de Voleibol de Playa en TolucaS,5
Seguiremos trabajando para impulsar desarrollo en la Sierra Sur: MuratS,5
Comienzan actividades de Licenciatura en Entrenamiento Deportivo de la UABJOS,5
Tuzos de Pachuca van para las instalaciones de los tuzos selectivos oaxaqueñosS,5
Personal del Hospital de Juchitán finaliza paro de labores tras llegar a acuerdos con SSOS,5
Preparan actividades culturales de grupos originarios de Canadá y OaxacaS,5
Seguiremos trabajando para impulsar el desarrollo en la Sierra Sur: AMHS,5
¡Se salvaron de milagro! Carambola de siete vehículos en la capitalS,5
Entregan medalla Antonio de León a Fundación Alfredo Helú por aportación a HuajuapanS,5
Padece insomnio 30 por ciento de la población en México: UNAMS,5
"(Video)Niño de 14 años, una de las víctimas mortales del choque de tráiler en caseta México-PueblaS",5
Devela Sección 59 placa honorífica en escuela emblemática de la Cuenca del PapaloapamS,5
Piden apoyo para localizar a joven deportista oaxaqueñoS,5
Calvario en carretera y acceso al aeropuerto de Oaxaca por bloqueo de organizacionesS,2
Vela Poder Judicial por respeto de los derechos de las mujeres indígenasS,5
"¡Cuidado!, hay un gran bache en Genaro V. Vásquez, en XochimilcoS",5
Negociazo con amparos para vacuna: abogados piden de 30 a 50 mil pesos en SLPS,5
Incomunica INM en Cancún a 6 deportistas rusosS,5
Les entregan una pierna humana en lugar del cuerpo de su bebé fallecido en Hospital de HuajuapanS,5
"Deportistas con discapacidad visual, con clasificación médica para ParanacionalesS",5
Arrancan las actividades de la Licenciatura en Entrenamiento Deportivo de la UABJOS,5
"Edificios abandonados del Centro Histórico de Oaxaca, trampas mortales para los ciudadanosS",5
"Asesinan a balazos a varón y abandonan su cadáver en la vía pública, en Coatzacolacos, VeracruzS",5
La UABJO amplía lazos de colaboración en el ámbito deportivo con Juchitán de ZaragozaS,5
Motociclista en exceso de velocidad arrolla a dos menores y a una mujer en Tuxtla GutiérrezS,5
Presenta Incude Oaxaca convocatoria del Premio Estatal del Deporte 2021S,5
Desmiente familia de deportista que haya aparecidoS,5
Confirman que era el tesorero de San Martín Peras a quien mataron en asaltoS,5
"Desaparece medallista nacional de taekwondo en Etla, OaxacaS",5
"Hallaron mariguana en Huatulco, ¡en una caja de cereal!S",5
Busca lucha olímpica Premio Estatal del DeporteS,5
Hoy se realizará carrera en la modalidad de short track en San Antonino Castillo VelascoS,5
Chapulineros de Oaxaca visita al débil Industriales de Naucalpan en la fecha cuatro del Torneo 2021S,5
Revela Julio César Chávez que secuestraba a sus fans bajo efectos de la drogaS,5
"México, campeón de la Copa Panamericana de voleibol de salaS",5
Rey Apocalipsis: el luchador veracruzano que hizo historia en OaxacaS,5
Atlas vence a Monterrey y corta mala rachaS,5
Buscan a una menor de 13 años desaparecida en HuajuapanS,5
"Entregan apoyos al sector pesquero en Arriaga, Tonalá y PijijiapanS",5
Necesario dragar río PapalopanS,5
Cae barda y lesiona a menor de edad en San Martín MexicapanS,5
"En 2 años, médicos no han dado tregua a su compromiso con la salud: UNAMS",5
"""Nudo Mixteco"", de Ángeles Cruz, gana Premio del Jurado en el Vancouver Latin American Film FestivalS",5
Entrega el IEEPO equipo y material escolar en el IstmoS,5
Asesinan a dos mujeres y un hombre en San Pedro TotolapanS,5
Sindicato 'Lázaro Cárdenas'del éxito a su casi desaparición en Loma BonitaS,5
Wolverhampton estrena la corona en liga Galaxia de futbol rápidoS,5
'Hormigas de Ixtepec'a luchar por medalla en Juegos nacionales de básquetbol 3x3S,5
"Remedios que sí funcionan para la ""cruda"", tras los festejos patriosS",5
La Liga el Mejor Futbol de Oaxaca reanuda sus actividades con duelos en las distintas categoríasS,5
Cae delincuente que ofreció celular en Facebook para cometer asaltoS,5
Oaxaca será anfitrión de boxeadores de Hidalgo para llegar al Nacional de GuadalajaraS,5
"Vania tira sus mejores patadas para llegar a los Panamericanos Junior de Cali, Colombia 2021S",5
"OAXACA: En abandono Hospital Civil, área de lavado frenada por falta de gasS",5
Los elefantes blancos en el istmo que se mantienen abandonados después de tres sexenios (Primera parte )S,5
Calvario y Panteón viejo toman ventaja en play off del 'taladxi'S,5
Logra ISSSTE remodelar y ampliar 59 unidades médicas del paísS,5
Abandonan maleta con restos humanos en VeracruzS,5
Se formó la tormenta tropical Nicholas en el Golfo de MéxicoS,6
Dos varones son asesinados en la colonia San José de Martínez de la TorreS,5
"Un pastor evangélico pretendía arrojarse al vacío, en CintalapaS",5
Emiliano basquetbolista juchiteco becado por Instituto Madero de PueblaS,5
Vecinos de Tlacolula denunciaron en redes sociales al presunto responsable del atropellamiento de PablitoS,5
Varón roba tenis de tienda departamental y es detenido por la policía de TuxtepecS,5
Cae vehículo desde un puente en Monterrey; conductor sale ilesoS,5
Moctezuma y Pumas-Istmo golean en la súper liga de futbolS,5
Joven hidalguense muere ahogado en playas de TuxpanS,5
En Chiapas presentan convocatoria al Premio Estatal del DeporteS,5
"Alcalde de Honey, Puebla, es detenido con armas y más de 1 millón de pesosS",5
Abandonan cuerpo mutilado en contenedor de basura de XalapaS,5
"Con aforo del 50%, reabren salones de fiestas y espacios deportivos en Loma Bonita ante semáforo naranjaS",5
"[VIDEO] Ante 'brote'de robos y asaltos en Tuxtepec, la Policía Municipal, única en brindar apoyo social; la Policía Estatal no ayuda y sólo se disculpa por tener dos patrullas, revela mandoS",5
OAXACA: muere civil de un paro fulminante a bordo de taxiS,5
'Peligrosos'impone su ley en la súper liga de futbolS,5
Vibrantes juegos de beisbol entre Selección Espinal y Ángeles de JuchitánS,5
Este domingo se disputa el Campeonato Estatal de Ajedrez sub10S,5
Celebra San Nicolás Quialana torneo de pelota mixteca este domingoS,5
"Una zona de baja presión con probabilidad para desarrollo ciclónico, ocasionará lluvias intensas en Veracruz, Oaxaca y Guerrero y fuertes en Puebla, Morelos y el oriente de MichoacánS",5
"Tiempo de esquiroles, mentiras y sueños guajirosS",5
Ya son más de 8 mil viviendas afectadas por el terremoto en GuerreroS,5
"Inseguridad en Toluca, ¿percepción o realidad?S",5
"Con aguas cristalinas llegaron las pepescas en 'arroyo sal', Santa Úrsula, Tuxtepec, OaxacaS",5
Mildred Sugey primera atleta istmeña en ParanacionalesS,5
"El Istmo, la región que menos escuelas regresaron a clases presenciales, IEEPOS",5
"Por segunda ocasión, no habrá Feria en QuerétaroS",5
Arranca IOAM operativo Bienvenido Oaxaqueño y Oaxaqueña Migrante con motivo de la temporada de 'Todos Santos'S,5
Detienen 3 presuntos asaltantes en HuajuapanS,5
"Detiene fiscalía de Oaxaca a probable asesino del exedil de Ejutla, Leonardo Díaz CruzS",5
Conforman Comité Municipal de la Red Mundial de Jóvenes Políticos en VeracruzS,5
"Se privilegia libertad, sin ideologías impuestas. - UNAMS",5
"[VIDEO] Una persona muerta y dos gravemente lesionadas, deja choque en la pista Oaxaca-PueblaS",5
Continúan retenidos funcionarios de Zapotitlán en HuajuapanS,5
"Explosión de tráiler de doble remolque en el Istmo, sin víctimasS",5
Rebeca Cortez gana primera medalla de oro para Oaxaca en paraatletismoS,5
Muere durante evento deportivo de cuatrimotos en CatemacoS,5
Hallan una camioneta abandonada a la orilla de la Playa Brasil en el IstmoS,5
OAXACA: Señalan a la policía de Santa Lucia del Camino se retirar varones que reparaban bachesS,5
Grupo de amigos rescatan ciclismo de turismeros con el lema Viva MéxicoS,5
Habrá mar de fondo desde Pinotepa hasta San Mateo del MarS,5
Pensión de tráileres se incendia en el puerto de Veracruz; 10 unidades se calcinaronS,5
En menos de 24 horas se registraron dos feminicidios en OaxacaS,5
Sustituirá México a Francia en el World RugbyS,5
Alebrijes de Oaxaca recibe a Mineros de ZacatecasS,5
En vivienda abandonada de Zacatecas localizan 10 cadáveresS,5
Celebraron a lo patrio en el Club Delfín de ChiapasS,5
Paran trabajadores de Salud de Guerrero por adeudo de fondo de ahorroS,5
Teléfono rojo | José Ureña | Aureoles lucha por su vidaS,5
Paquete económico traerá recuperación para 2022: Carol AltamiranoS,5
Logran amparo para vacunar a 20 menores de edad contra COVID-19 en OaxacaS,5
"Usaron armas de fuego contra 59% de mujeres asesinadas en Oaxaca; Istmo, la región con más casosS",5
"Niñas zapotecas representan a Juchitán, Oaxaca, en competencia nacional de gimnasia rítmicaS",5
OAXACA: alistan trabajadores de salud paro este 15 de Septiembre por crisis financiera y aumento de despidosS,5
Levantan veda por marea roja para venta y consumo de moluscos de aguas del Istmo de OaxacaS,5
Muere una mujer prensada al volcar el automóvil en que viajaba en el tramo Cintalapa - Crucero El CeroS,5
"El futbol y el balón, los mejores amigos de Javier de Jesús; lleva siete años practicandoS",5
Alebrijes logra el triunfo ante Mineros de ZacatecasS,5
Asesinaron a 10 ambientalistas en Oaxaca durante 2020: Global WitnessS,5
Pasajero de taxi del sitio Minería falleció de un paro cardiacoS,5
Suman 8 mil 700 viviendas afectadas por el terremoto en GuerreroS,5
"Pese a promesa de AMLO, abandonan a personal de Hospital Insabi de Juchitán de primera línea CovidS",5
"Fallece Pedro Aguilar Ávila, conocido lomabonitense e incansable promotor deportivoS",5
"Cantante Alanis Morissette fue abusada a los 15 años, revela en documental ""Jagged""S",5
Rebasa Guerrero las 900 réplicas del terremoto de 7. 1S,5
"Durante cirugía: médicos y enfermeras de Juquila, Oaxaca protestan tras ser despedidos; salvaron su última vida antes de quedarse sin trabajo (VÍDEO)S",5
"Dejan bolsas con restos humanos, en campo deportivo de Rafael Delgado, VeracruzS",5
Acaban de ser padres y se quedan sin trabajo; así la historia de los enfermeros que llevaron a su bebé recién nacido a la manifestación en Tuxtepec (VÍDEO)S,5
"Sin protocolos, como secuestradores, así actuaron Agentes Estatales de Investigación al momento de ejecutar una orden de aprehensión en Valle NacionalS",5
Deportivo Oaxaca es bicampeón de la Liga Galaxia de futbol rápidoS,5
Exhortan a mantener medidas sanitarias en festejos patriosS,5
Abandonan cadáver en límites de Loma Bonita y la Capilla de VeracruzS,5
Inician paro de labores en sector salud y afectan a miles de oaxaqueñosS,5
OAXACA: Finaliza protesta CTM en Semarnat tras acuerdo de mesa de diálogoS,5
"Lista, sede de la delegación mexicana en Juegos Panamericanos JuvenilesS",5
Concluye primera etapa de la jornada de vacunación antirrábica en HuajuapanS,5
Piden reparar socavón de calle de Loma Bonita con 15 días abandonadoS,5
Sin fecha para aplicación de segunda dosis antiCOVID para mayores de 18 en HuajuapanS,5
Oaxaca se reporta listo para recibir a los 11 estados que competirán en los Juegos Nacionales Conade de surfingS,5
Suspenden ceremonia del Grito de Independencia en distrito de JamiltepecS,5
Denuncian campesinos de Tlaxcala corrupción en SaderS,5
"Captura SSP a cinco personas por presunta privación ilegal de la libertad y portación de arma de fuego, en CosamaloapanS",5
"En 5 días, 9 personas se contagiaron de Covid en TlaxiacoS",5
Causa baja Cabecita Rodríguez con Cruz AzulS,5
Al fin llegaron las vacunas para los niños en el istmoS,5
"En Oaxaca, 18 menores ganan amparo para recibir vacuna anticovidS",5
"OAXACA: disparos de arma de fuego, linchados y heridos, saldo de presunto abuso policial en la Central de AbastosS",5
Deportivo Oaxaca va por el bicampeonatoS,5
OAXACA: Diversos accidentes vehiculares se registraron esta noche en la capital oaxaqueñaS,5
"Urgente, sanear la Policía Morelia; la abandonaron 3 años: edilS",5
"OAXACA: menores de edad que ganaron amparo, se vacunan hoy contra COVID-19S",5
Logra selección infantil oaxaqueña campeonato de la serie de la amistad de béisbolS,5
Vulneraron CFE y Fiscalía de Oaxaca derechos a la vida y a la justiciaS,5
Fue triunfo como madre: abogada que ganó amparos para vacunas en OaxacaS,5
Sigue abandonado San Mateo del Mar a 4 días de estar inundadoS,5
"Vacunan contra Covid a 18 niños de Oaxaca, tras ganar amparos y vencer obstáculos de la 4TS",5
Lázaro Cárdenas Batel también es otro presidenciable 2024: Mario DelgadoS,5
"Prolifera consumo superficial de 'encuestas patito'por redes sociales o mensajería directa, alerta Consejero del INES",5
"Amparos y vacuna anti-Covid para niños, regalo de solidaridad; no deben politizarse: padres de OaxacaS",5
Carreteras destruidas generan 'alimento'de familias en Tuxtepec; mujeres y hombres de lucha hacen el trabajo de las autoridadesS,5
"Futbolista muere en pleno juego de veteranos, en Medellín, VeracruzS",5
